"seatID","custID","ticketType","gameID"
2,"85XI51UK3312","se",139
3,"85XI51UK3312","se",139
4,"85XI51UK3312","se",139
5,"85XI51UK3312","se",139
6,"HL1LS8PNUJXU","se",139
7,"HL1LS8PNUJXU","se",139
8,"HL1LS8PNUJXU","se",139
9,"HL1LS8PNUJXU","se",139
10,"HL1LS8PNUJXU","se",139
11,"HL1LS8PNUJXU","se",139
12,"HL1LS8PNUJXU","se",139
13,"HL1LS8PNUJXU","se",139
14,"HL1LS8PNUJXU","se",139
15,"HL1LS8PNUJXU","se",139
16,"HL1LS8PNUJXU","se",139
17,"HL1LS8PNUJXU","se",139
18,"HL1LS8PNUJXU","se",139
19,"HL1LS8PNUJXU","se",139
20,"HL1LS8PNUJXU","se",139
21,"HL1LS8PNUJXU","se",139
22,"HL1LS8PNUJXU","se",139
23,"HL1LS8PNUJXU","se",139
24,"HL1LS8PNUJXU","se",139
25,"HL1LS8PNUJXU","se",139
26,"HL1LS8PNUJXU","se",139
27,"HL1LS8PNUJXU","se",139
28,"HL1LS8PNUJXU","se",139
29,"HL1LS8PNUJXU","se",139
30,"HL1LS8PNUJXU","se",139
31,"85XI51UK3312","se",139
53,"V240GW0PI0DX","si",139
54,"UZ1C1NS6X6WV","se",139
55,"UZ1C1NS6X6WV","se",139
58,"3GDPK0ZR77RY","si",139
59,"3GDPK0ZR77RY","si",139
69,"JYPHQ3ZKZ2RZ","si",139
70,"OQ8EJ4XJEEZE","si",139
71,"OQ8EJ4XJEEZE","si",139
72,"OQ8EJ4XJEEZE","si",139
73,"OQ8EJ4XJEEZE","si",139
74,"OQ8EJ4XJEEZE","si",139
75,"OQ8EJ4XJEEZE","si",139
76,"RZ0BSAU51RL4","se",139
77,"RZ0BSAU51RL4","se",139
78,"RZ0BSAU51RL4","se",139
79,"RZ0BSAU51RL4","se",139
80,"RZ0BSAU51RL4","se",139
81,"OQ8EJ4XJEEZE","si",139
82,"OQ8EJ4XJEEZE","si",139
83,"OQ8EJ4XJEEZE","si",139
84,"OQ8EJ4XJEEZE","si",139
85,"9WSS7VGNC163","se",139
86,"9WSS7VGNC163","se",139
87,"OQ8EJ4XJEEZE","si",139
88,"OQ8EJ4XJEEZE","si",139
89,"OQ8EJ4XJEEZE","si",139
91,"T51OWP1BU9CD","si",139
92,"T51OWP1BU9CD","si",139
94,"OS5CS8DYOAIH","si",139
95,"OS5CS8DYOAIH","si",139
96,"OS5CS8DYOAIH","si",139
97,"OS5CS8DYOAIH","si",139
103,"NAY84S6YO5RA","si",139
104,"NAY84S6YO5RA","si",139
119,"NC7IXDZKFIDV","gr",139
120,"NC7IXDZKFIDV","gr",139
121,"NC7IXDZKFIDV","gr",139
122,"NC7IXDZKFIDV","gr",139
123,"NC7IXDZKFIDV","gr",139
124,"NC7IXDZKFIDV","gr",139
125,"NC7IXDZKFIDV","gr",139
126,"NC7IXDZKFIDV","gr",139
127,"SA7GS894HHAV","se",139
128,"SA7GS894HHAV","se",139
129,"SA7GS894HHAV","se",139
130,"SA7GS894HHAV","se",139
131,"SA7GS894HHAV","se",139
132,"SA7GS894HHAV","se",139
133,"SA7GS894HHAV","se",139
134,"SA7GS894HHAV","se",139
135,"SA7GS894HHAV","se",139
136,"SA7GS894HHAV","se",139
137,"SA7GS894HHAV","se",139
138,"SA7GS894HHAV","se",139
139,"SA7GS894HHAV","se",139
140,"NC7IXDZKFIDV","gr",139
141,"NC7IXDZKFIDV","gr",139
142,"NC7IXDZKFIDV","gr",139
143,"NC7IXDZKFIDV","gr",139
144,"SA7GS894HHAV","se",139
145,"SA7GS894HHAV","se",139
146,"SA7GS894HHAV","se",139
147,"NC7IXDZKFIDV","gr",139
148,"NC7IXDZKFIDV","gr",139
149,"NC7IXDZKFIDV","gr",139
150,"NC7IXDZKFIDV","gr",139
151,"NC7IXDZKFIDV","gr",139
152,"NC7IXDZKFIDV","gr",139
153,"NC7IXDZKFIDV","gr",139
154,"VZCTTLG9I0FL","se",139
155,"VZCTTLG9I0FL","se",139
156,"VZCTTLG9I0FL","se",139
157,"VZCTTLG9I0FL","se",139
158,"VZCTTLG9I0FL","se",139
159,"VZCTTLG9I0FL","se",139
160,"VZCTTLG9I0FL","se",139
161,"VZCTTLG9I0FL","se",139
162,"VZCTTLG9I0FL","se",139
163,"VZCTTLG9I0FL","se",139
164,"VZCTTLG9I0FL","se",139
165,"VZCTTLG9I0FL","se",139
166,"VZCTTLG9I0FL","se",139
167,"VZCTTLG9I0FL","se",139
168,"2ODKFIJAFE93","se",139
169,"2ODKFIJAFE93","se",139
170,"2ODKFIJAFE93","se",139
171,"2ODKFIJAFE93","se",139
172,"2ODKFIJAFE93","se",139
173,"2ODKFIJAFE93","se",139
174,"2ODKFIJAFE93","se",139
175,"2ODKFIJAFE93","se",139
176,"2ODKFIJAFE93","se",139
177,"2ODKFIJAFE93","se",139
178,"NC7IXDZKFIDV","gr",139
179,"NC7IXDZKFIDV","gr",139
180,"NC7IXDZKFIDV","gr",139
181,"JFFFATC2HP2H","se",139
182,"JFFFATC2HP2H","se",139
183,"NC7IXDZKFIDV","gr",139
184,"Y634NY9611RT","se",139
185,"Y634NY9611RT","se",139
186,"Y634NY9611RT","se",139
187,"NC7IXDZKFIDV","gr",139
188,"NC7IXDZKFIDV","gr",139
189,"NC7IXDZKFIDV","gr",139
190,"NC7IXDZKFIDV","gr",139
191,"NC7IXDZKFIDV","gr",139
192,"NC7IXDZKFIDV","gr",139
193,"NC7IXDZKFIDV","gr",139
194,"NC7IXDZKFIDV","gr",139
195,"NC7IXDZKFIDV","gr",139
196,"NC7IXDZKFIDV","gr",139
197,"NC7IXDZKFIDV","gr",139
198,"NC7IXDZKFIDV","gr",139
199,"NC7IXDZKFIDV","gr",139
200,"NC7IXDZKFIDV","gr",139
201,"NC7IXDZKFIDV","gr",139
202,"NC7IXDZKFIDV","gr",139
203,"NC7IXDZKFIDV","gr",139
204,"NC7IXDZKFIDV","gr",139
205,"NC7IXDZKFIDV","gr",139
206,"AMTG4R9FGB9F","se",139
207,"AMTG4R9FGB9F","se",139
208,"AMTG4R9FGB9F","se",139
209,"AMTG4R9FGB9F","se",139
210,"PGS4Z7P4BRKR","si",139
211,"PGS4Z7P4BRKR","si",139
212,"PGS4Z7P4BRKR","si",139
213,"PGS4Z7P4BRKR","si",139
214,"NC7IXDZKFIDV","gr",139
215,"NC7IXDZKFIDV","gr",139
216,"NC7IXDZKFIDV","gr",139
217,"NC7IXDZKFIDV","gr",139
218,"NC7IXDZKFIDV","gr",139
225,"PAJ0JT76PCGO","si",139
226,"NIAGZHUN6F4J","se",139
227,"NIAGZHUN6F4J","se",139
228,"PAJ0JT76PCGO","si",139
229,"PAJ0JT76PCGO","si",139
230,"PAJ0JT76PCGO","si",139
231,"PAJ0JT76PCGO","si",139
232,"2O4IGLJG2JTM","si",139
233,"2O4IGLJG2JTM","si",139
234,"PAJ0JT76PCGO","si",139
235,"PAJ0JT76PCGO","si",139
236,"PAJ0JT76PCGO","si",139
237,"PAJ0JT76PCGO","si",139
238,"PAJ0JT76PCGO","si",139
239,"PAJ0JT76PCGO","si",139
240,"PAJ0JT76PCGO","si",139
241,"M6DHKDRKFNOW","si",139
242,"M6DHKDRKFNOW","si",139
243,"M6DHKDRKFNOW","si",139
244,"P1AGT2R1W1HZ","si",139
245,"P1AGT2R1W1HZ","si",139
246,"P1AGT2R1W1HZ","si",139
247,"P1AGT2R1W1HZ","si",139
248,"6IL0C3VFJFCH","si",139
249,"6IL0C3VFJFCH","si",139
250,"6IL0C3VFJFCH","si",139
251,"5EHIAEUS2HY1","si",139
252,"5EHIAEUS2HY1","si",139
253,"5EHIAEUS2HY1","si",139
254,"5EHIAEUS2HY1","si",139
255,"5EHIAEUS2HY1","si",139
256,"5EHIAEUS2HY1","si",139
257,"5EHIAEUS2HY1","si",139
258,"CJV7S9D9E8PQ","si",139
259,"CJV7S9D9E8PQ","si",139
260,"5EHIAEUS2HY1","si",139
261,"5EHIAEUS2HY1","si",139
262,"39N3MUV9E2FL","si",139
263,"39N3MUV9E2FL","si",139
264,"39N3MUV9E2FL","si",139
265,"5EHIAEUS2HY1","si",139
266,"3P2WR40DOD8X","si",139
267,"3P2WR40DOD8X","si",139
268,"3P2WR40DOD8X","si",139
269,"3P2WR40DOD8X","si",139
270,"5EHIAEUS2HY1","si",139
274,"F0XB9IVJ38J0","se",139
275,"F0XB9IVJ38J0","se",139
276,"F0XB9IVJ38J0","se",139
277,"F0XB9IVJ38J0","se",139
278,"PQBBYJV6WS6P","si",139
279,"PQBBYJV6WS6P","si",139
288,"L9WW4URYEEHK","si",139
289,"F705HDM5Y7UF","se",139
290,"F705HDM5Y7UF","se",139
291,"L9WW4URYEEHK","si",139
299,"5FPF5IC6JIJD","gr",139
300,"5FPF5IC6JIJD","gr",139
301,"5FPF5IC6JIJD","gr",139
302,"5FPF5IC6JIJD","gr",139
303,"5FPF5IC6JIJD","gr",139
304,"5FPF5IC6JIJD","gr",139
305,"5FPF5IC6JIJD","gr",139
306,"5FPF5IC6JIJD","gr",139
307,"5FPF5IC6JIJD","gr",139
308,"5FPF5IC6JIJD","gr",139
309,"5FPF5IC6JIJD","gr",139
310,"5FPF5IC6JIJD","gr",139
311,"5FPF5IC6JIJD","gr",139
312,"5FPF5IC6JIJD","gr",139
313,"5FPF5IC6JIJD","gr",139
314,"5FPF5IC6JIJD","gr",139
315,"5FPF5IC6JIJD","gr",139
316,"5FPF5IC6JIJD","gr",139
317,"5FPF5IC6JIJD","gr",139
318,"5FPF5IC6JIJD","gr",139
319,"YWOGUTSLSVT1","se",139
320,"YWOGUTSLSVT1","se",139
321,"YWOGUTSLSVT1","se",139
322,"YWOGUTSLSVT1","se",139
343,"SVNJWBPTM0XQ","si",139
344,"SVNJWBPTM0XQ","si",139
345,"SVNJWBPTM0XQ","si",139
354,"LNQWR3C751SZ","si",139
355,"LNQWR3C751SZ","si",139
356,"LNQWR3C751SZ","si",139
359,"1YUHXNMFQ29G","se",139
360,"1YUHXNMFQ29G","se",139
363,"6MHNKEQI88SH","si",139
364,"6MHNKEQI88SH","si",139
365,"6MHNKEQI88SH","si",139
366,"6MHNKEQI88SH","si",139
367,"YLZ5XVZ5P027","si",139
368,"YLZ5XVZ5P027","si",139
372,"V410FBI3IX5S","si",139
373,"V410FBI3IX5S","si",139
377,"SFPRMHUF3HVB","se",139
378,"SFPRMHUF3HVB","se",139
379,"SFPRMHUF3HVB","se",139
380,"SFPRMHUF3HVB","se",139
381,"SFPRMHUF3HVB","se",139
388,"R9S6YOLZO8TG","se",139
389,"R9S6YOLZO8TG","se",139
390,"R9S6YOLZO8TG","se",139
393,"K68J76GA3PIJ","se",139
394,"K68J76GA3PIJ","se",139
400,"UP4NGY0R22O3","se",139
401,"1SFV3FWUXO77","se",139
402,"1SFV3FWUXO77","se",139
403,"1SFV3FWUXO77","se",139
406,"PJPZ2MCQZXV2","se",139
407,"PJPZ2MCQZXV2","se",139
408,"PJPZ2MCQZXV2","se",139
409,"PJPZ2MCQZXV2","se",139
410,"TH97EGT8N9VX","si",139
411,"TH97EGT8N9VX","si",139
414,"3AXERUFNROUZ","si",139
415,"3AXERUFNROUZ","si",139
416,"3AXERUFNROUZ","si",139
417,"3AXERUFNROUZ","si",139
418,"EYIV0A2B6EFA","si",139
420,"PXCB0TKSXK7O","si",139
421,"PXCB0TKSXK7O","si",139
422,"PXCB0TKSXK7O","si",139
423,"PXCB0TKSXK7O","si",139
427,"P1KOI8DX6X5G","si",139
428,"P1KOI8DX6X5G","si",139
429,"P1KOI8DX6X5G","si",139
430,"P1KOI8DX6X5G","si",139
440,"3IQTDAU23HLG","si",139
441,"3IQTDAU23HLG","si",139
444,"DKNYQIQY3RDW","si",139
445,"DKNYQIQY3RDW","si",139
446,"DKNYQIQY3RDW","si",139
447,"DKNYQIQY3RDW","si",139
450,"PRA7Z3OXUK0L","si",139
451,"PRA7Z3OXUK0L","si",139
452,"PRA7Z3OXUK0L","si",139
453,"PRA7Z3OXUK0L","si",139
454,"PRA7Z3OXUK0L","si",139
455,"PRA7Z3OXUK0L","si",139
456,"TZFGBFQ4QMA1","se",139
457,"TZFGBFQ4QMA1","se",139
458,"TZFGBFQ4QMA1","se",139
459,"TZFGBFQ4QMA1","se",139
464,"SZA3JFJM8ZNR","si",139
465,"SZA3JFJM8ZNR","si",139
478,"QBDOAJPRWN5L","si",139
482,"A1B8ZW9JGQ6A","si",139
483,"A1B8ZW9JGQ6A","si",139
484,"A1B8ZW9JGQ6A","si",139
485,"33CSLLYJWQ3V","si",139
486,"33CSLLYJWQ3V","si",139
490,"RHF8SJ6MY5TH","si",139
491,"RHF8SJ6MY5TH","si",139
492,"RHF8SJ6MY5TH","si",139
493,"RHF8SJ6MY5TH","si",139
502,"E0NTHP80OZBW","si",139
503,"E0NTHP80OZBW","si",139
506,"WDXAINHO6NKV","se",139
507,"WDXAINHO6NKV","se",139
508,"WDXAINHO6NKV","se",139
524,"IRLYPTZYQK2I","se",139
525,"IRLYPTZYQK2I","se",139
529,"QOEE3552YRMY","se",139
537,"U196SSO4K4PS","si",139
538,"U196SSO4K4PS","si",139
550,"C24DV6MQ7T3L","se",139
551,"C24DV6MQ7T3L","se",139
553,"C84GBSH0XN46","si",139
554,"C84GBSH0XN46","si",139
556,"HPXE4GIVGMK5","se",139
571,"EU03URO9L872","si",139
572,"EU03URO9L872","si",139
580,"8N5THN3Z2PG0","si",139
581,"8N5THN3Z2PG0","si",139
582,"8N5THN3Z2PG0","si",139
583,"8N5THN3Z2PG0","si",139
589,"Q7UNI42OYWTV","se",139
590,"Q7UNI42OYWTV","se",139
591,"Q7UNI42OYWTV","se",139
592,"Q7UNI42OYWTV","se",139
595,"N3T1Z68316F8","si",139
596,"N3T1Z68316F8","si",139
597,"8UPDVIBAVIL5","si",139
598,"8UPDVIBAVIL5","si",139
599,"YZTIBPDP5H8S","se",139
600,"YZTIBPDP5H8S","se",139
602,"FZLYASTDMAFW","se",139
603,"FZLYASTDMAFW","se",139
604,"FZLYASTDMAFW","se",139
605,"FZLYASTDMAFW","se",139
606,"FZLYASTDMAFW","se",139
607,"FZLYASTDMAFW","se",139
608,"FZLYASTDMAFW","se",139
609,"FZLYASTDMAFW","se",139
610,"FZLYASTDMAFW","se",139
611,"FZLYASTDMAFW","se",139
612,"FZLYASTDMAFW","se",139
613,"FZLYASTDMAFW","se",139
614,"FZLYASTDMAFW","se",139
615,"FZLYASTDMAFW","se",139
616,"FZLYASTDMAFW","se",139
617,"FZLYASTDMAFW","se",139
618,"FZLYASTDMAFW","se",139
619,"FZLYASTDMAFW","se",139
620,"IR0653IFCOEQ","se",139
621,"IR0653IFCOEQ","se",139
622,"FZLYASTDMAFW","se",139
623,"FZLYASTDMAFW","se",139
624,"FZLYASTDMAFW","se",139
625,"FZLYASTDMAFW","se",139
626,"FZLYASTDMAFW","se",139
627,"FZLYASTDMAFW","se",139
628,"FZLYASTDMAFW","se",139
629,"PE4WWLOTN6NX","se",139
630,"OGHO8O6G4Y2N","se",139
631,"OGHO8O6G4Y2N","se",139
632,"ZQ3Z7X1LVPJ9","si",139
633,"ZQ3Z7X1LVPJ9","si",139
634,"ZQ3Z7X1LVPJ9","si",139
635,"ZQ3Z7X1LVPJ9","si",139
637,"ARBOMYFO76CB","se",139
638,"ARBOMYFO76CB","se",139
639,"ARBOMYFO76CB","se",139
640,"ARBOMYFO76CB","se",139
643,"GCBK47B7ORRD","se",139
644,"GCBK47B7ORRD","se",139
645,"GCBK47B7ORRD","se",139
649,"P3EOG4YAUNG7","si",139
650,"GHZNVGQ91VJ1","se",139
651,"GHZNVGQ91VJ1","se",139
652,"GHZNVGQ91VJ1","se",139
653,"GHZNVGQ91VJ1","se",139
654,"P3EOG4YAUNG7","si",139
655,"C9IG3C1GTL4X","si",139
656,"C9IG3C1GTL4X","si",139
657,"C9IG3C1GTL4X","si",139
658,"2XCZ22LIFULS","si",139
659,"2XCZ22LIFULS","si",139
660,"2XCZ22LIFULS","si",139
661,"2XCZ22LIFULS","si",139
664,"79D0PV2Q2YNU","se",139
665,"79D0PV2Q2YNU","se",139
667,"A9AKQEFE4MRC","se",139
668,"A9AKQEFE4MRC","se",139
