"seatID","custID","ticketType","gameID"
1,"GA7B5YW6Y6I2","si",145
2,"85XI51UK3312","se",145
3,"85XI51UK3312","se",145
4,"85XI51UK3312","se",145
5,"85XI51UK3312","se",145
6,"HL1LS8PNUJXU","se",145
7,"HL1LS8PNUJXU","se",145
8,"HL1LS8PNUJXU","se",145
9,"HL1LS8PNUJXU","se",145
10,"HL1LS8PNUJXU","se",145
11,"HL1LS8PNUJXU","se",145
12,"HL1LS8PNUJXU","se",145
13,"HL1LS8PNUJXU","se",145
14,"HL1LS8PNUJXU","se",145
15,"HL1LS8PNUJXU","se",145
16,"HL1LS8PNUJXU","se",145
17,"HL1LS8PNUJXU","se",145
18,"HL1LS8PNUJXU","se",145
19,"HL1LS8PNUJXU","se",145
20,"HL1LS8PNUJXU","se",145
21,"HL1LS8PNUJXU","se",145
22,"HL1LS8PNUJXU","se",145
23,"HL1LS8PNUJXU","se",145
24,"HL1LS8PNUJXU","se",145
25,"HL1LS8PNUJXU","se",145
26,"HL1LS8PNUJXU","se",145
27,"HL1LS8PNUJXU","se",145
28,"HL1LS8PNUJXU","se",145
29,"HL1LS8PNUJXU","se",145
30,"HL1LS8PNUJXU","se",145
31,"85XI51UK3312","se",145
32,"ZLMG99AGYIEK","si",145
33,"ZLMG99AGYIEK","si",145
34,"6Z2GV5QXPWKW","si",145
35,"6Z2GV5QXPWKW","si",145
36,"SORKCYXLY3QA","si",145
37,"SORKCYXLY3QA","si",145
38,"SORKCYXLY3QA","si",145
39,"SORKCYXLY3QA","si",145
40,"SORKCYXLY3QA","si",145
41,"SORKCYXLY3QA","si",145
42,"SORKCYXLY3QA","si",145
43,"SORKCYXLY3QA","si",145
44,"SORKCYXLY3QA","si",145
45,"SORKCYXLY3QA","si",145
46,"SORKCYXLY3QA","si",145
47,"C170MW3C1K9C","si",145
48,"C170MW3C1K9C","si",145
49,"SORKCYXLY3QA","si",145
50,"SORKCYXLY3QA","si",145
51,"SORKCYXLY3QA","si",145
52,"SORKCYXLY3QA","si",145
53,"SORKCYXLY3QA","si",145
54,"UZ1C1NS6X6WV","se",145
55,"UZ1C1NS6X6WV","se",145
56,"N6FP06KZYTKJ","si",145
57,"N6FP06KZYTKJ","si",145
58,"BQTVR0LI9F65","si",145
59,"BQTVR0LI9F65","si",145
61,"S0S1N54QNTED","si",145
62,"Z6QT0XBQYNH9","si",145
63,"Z6QT0XBQYNH9","si",145
64,"Z6QT0XBQYNH9","si",145
