"seatID","custID","ticketType","gameID"
2,"85XI51UK3312","se",242
3,"85XI51UK3312","se",242
4,"85XI51UK3312","se",242
5,"85XI51UK3312","se",242
6,"HL1LS8PNUJXU","se",242
7,"HL1LS8PNUJXU","se",242
8,"HL1LS8PNUJXU","se",242
9,"HL1LS8PNUJXU","se",242
10,"HL1LS8PNUJXU","se",242
11,"HL1LS8PNUJXU","se",242
12,"HL1LS8PNUJXU","se",242
13,"HL1LS8PNUJXU","se",242
14,"HL1LS8PNUJXU","se",242
15,"HL1LS8PNUJXU","se",242
16,"HL1LS8PNUJXU","se",242
17,"HL1LS8PNUJXU","se",242
18,"HL1LS8PNUJXU","se",242
19,"HL1LS8PNUJXU","se",242
20,"HL1LS8PNUJXU","se",242
21,"HL1LS8PNUJXU","se",242
22,"HL1LS8PNUJXU","se",242
23,"HL1LS8PNUJXU","se",242
24,"HL1LS8PNUJXU","se",242
25,"HL1LS8PNUJXU","se",242
26,"HL1LS8PNUJXU","se",242
27,"HL1LS8PNUJXU","se",242
28,"HL1LS8PNUJXU","se",242
29,"HL1LS8PNUJXU","se",242
30,"HL1LS8PNUJXU","se",242
31,"85XI51UK3312","se",242
32,"S7X9J8S28AO3","si",242
33,"I4C20JBMWGWD","si",242
34,"I4C20JBMWGWD","si",242
35,"I4C20JBMWGWD","si",242
36,"I4C20JBMWGWD","si",242
46,"0HPL0MKCKQA8","si",242
47,"0HPL0MKCKQA8","si",242
48,"CZS7C09ZFCSA","si",242
49,"CZS7C09ZFCSA","si",242
50,"CZS7C09ZFCSA","si",242
51,"CZS7C09ZFCSA","si",242
52,"H84S4B8R7SGM","si",242
53,"NY9X153A8FTL","si",242
54,"UZ1C1NS6X6WV","se",242
55,"UZ1C1NS6X6WV","se",242
56,"12T9TUFTWI15","si",242
57,"XMN7G7NZW4DO","si",242
62,"R6FX7SZBBI64","si",242
63,"W8O9SP73W13L","si",242
64,"388NJUYC43N0","si",242
65,"W8O9SP73W13L","si",242
71,"JFX2MFE1UZPS","si",242
72,"JFX2MFE1UZPS","si",242
73,"NITDU8I6B4O4","si",242
74,"NITDU8I6B4O4","si",242
75,"3N90SRAJ8ZYH","si",242
76,"RZ0BSAU51RL4","se",242
77,"RZ0BSAU51RL4","se",242
78,"RZ0BSAU51RL4","se",242
79,"RZ0BSAU51RL4","se",242
80,"RZ0BSAU51RL4","se",242
82,"DDSPE3WI340O","si",242
83,"DDSPE3WI340O","si",242
84,"DDSPE3WI340O","si",242
85,"9WSS7VGNC163","se",242
86,"9WSS7VGNC163","se",242
92,"6HJOGIGISL1C","si",242
93,"6HJOGIGISL1C","si",242
94,"6HJOGIGISL1C","si",242
95,"Y7XQQT90FDTI","si",242
96,"ZWN9UPUUS8IT","si",242
97,"ZWN9UPUUS8IT","si",242
98,"ZWN9UPUUS8IT","si",242
99,"ZWN9UPUUS8IT","si",242
100,"NXA3UM3ES96W","si",242
101,"NXA3UM3ES96W","si",242
102,"NXA3UM3ES96W","si",242
103,"9Q0L3Q1CZWPA","si",242
104,"9Q0L3Q1CZWPA","si",242
105,"5BCKEG68GJEO","si",242
106,"N44Z5YH90W67","si",242
107,"N44Z5YH90W67","si",242
108,"N44Z5YH90W67","si",242
109,"N44Z5YH90W67","si",242
110,"34DUXCBGUDPM","si",242
111,"34DUXCBGUDPM","si",242
112,"34DUXCBGUDPM","si",242
113,"34DUXCBGUDPM","si",242
115,"1XL0EQXFZ47U","si",242
116,"1XL0EQXFZ47U","si",242
117,"1316JZLD9B75","si",242
118,"1316JZLD9B75","si",242
119,"1316JZLD9B75","si",242
120,"1316JZLD9B75","si",242
123,"Y0V8EFH4O36G","si",242
124,"Y0V8EFH4O36G","si",242
125,"Y0V8EFH4O36G","si",242
126,"Y0V8EFH4O36G","si",242
127,"SA7GS894HHAV","se",242
128,"SA7GS894HHAV","se",242
129,"SA7GS894HHAV","se",242
130,"SA7GS894HHAV","se",242
131,"SA7GS894HHAV","se",242
132,"SA7GS894HHAV","se",242
133,"SA7GS894HHAV","se",242
134,"SA7GS894HHAV","se",242
135,"SA7GS894HHAV","se",242
136,"SA7GS894HHAV","se",242
137,"SA7GS894HHAV","se",242
138,"SA7GS894HHAV","se",242
139,"SA7GS894HHAV","se",242
140,"Y0V8EFH4O36G","si",242
141,"Y0V8EFH4O36G","si",242
142,"Y0V8EFH4O36G","si",242
144,"SA7GS894HHAV","se",242
145,"SA7GS894HHAV","se",242
146,"SA7GS894HHAV","se",242
148,"J8VNNE45ZK3F","si",242
149,"J8VNNE45ZK3F","si",242
150,"J8VNNE45ZK3F","si",242
151,"J8VNNE45ZK3F","si",242
154,"VZCTTLG9I0FL","se",242
155,"VZCTTLG9I0FL","se",242
156,"VZCTTLG9I0FL","se",242
157,"VZCTTLG9I0FL","se",242
158,"VZCTTLG9I0FL","se",242
159,"VZCTTLG9I0FL","se",242
160,"VZCTTLG9I0FL","se",242
161,"VZCTTLG9I0FL","se",242
162,"VZCTTLG9I0FL","se",242
163,"VZCTTLG9I0FL","se",242
164,"VZCTTLG9I0FL","se",242
165,"VZCTTLG9I0FL","se",242
166,"VZCTTLG9I0FL","se",242
167,"VZCTTLG9I0FL","se",242
168,"2ODKFIJAFE93","se",242
169,"2ODKFIJAFE93","se",242
170,"2ODKFIJAFE93","se",242
171,"2ODKFIJAFE93","se",242
172,"2ODKFIJAFE93","se",242
173,"2ODKFIJAFE93","se",242
174,"2ODKFIJAFE93","se",242
175,"2ODKFIJAFE93","se",242
176,"2ODKFIJAFE93","se",242
177,"2ODKFIJAFE93","se",242
181,"JFFFATC2HP2H","se",242
182,"JFFFATC2HP2H","se",242
183,"EITC7SBPRNFP","si",242
184,"Y634NY9611RT","se",242
185,"Y634NY9611RT","se",242
186,"Y634NY9611RT","se",242
188,"7FHCMLNRBY3L","gr",242
189,"7FHCMLNRBY3L","gr",242
190,"7FHCMLNRBY3L","gr",242
191,"7FHCMLNRBY3L","gr",242
192,"7FHCMLNRBY3L","gr",242
193,"7FHCMLNRBY3L","gr",242
194,"7FHCMLNRBY3L","gr",242
195,"7FHCMLNRBY3L","gr",242
196,"7FHCMLNRBY3L","gr",242
197,"7FHCMLNRBY3L","gr",242
198,"7FHCMLNRBY3L","gr",242
199,"7FHCMLNRBY3L","gr",242
200,"7FHCMLNRBY3L","gr",242
201,"7FHCMLNRBY3L","gr",242
202,"7FHCMLNRBY3L","gr",242
203,"7FHCMLNRBY3L","gr",242
204,"7FHCMLNRBY3L","gr",242
205,"7FHCMLNRBY3L","gr",242
206,"AMTG4R9FGB9F","se",242
207,"AMTG4R9FGB9F","se",242
208,"AMTG4R9FGB9F","se",242
209,"AMTG4R9FGB9F","se",242
210,"7FHCMLNRBY3L","gr",242
211,"7FHCMLNRBY3L","gr",242
212,"7FHCMLNRBY3L","gr",242
213,"7FHCMLNRBY3L","gr",242
214,"7FHCMLNRBY3L","gr",242
215,"7FHCMLNRBY3L","gr",242
216,"7FHCMLNRBY3L","gr",242
217,"7FHCMLNRBY3L","gr",242
224,"NUQ4XI768JOP","si",242
225,"NUQ4XI768JOP","si",242
226,"NIAGZHUN6F4J","se",242
227,"NIAGZHUN6F4J","se",242
229,"7U07F3NA0M6S","si",242
230,"7U07F3NA0M6S","si",242
231,"7U07F3NA0M6S","si",242
232,"7U07F3NA0M6S","si",242
233,"TNQTN9R3AD8A","si",242
234,"TNQTN9R3AD8A","si",242
235,"TNQTN9R3AD8A","si",242
236,"TNQTN9R3AD8A","si",242
237,"TNQTN9R3AD8A","si",242
238,"TNQTN9R3AD8A","si",242
239,"3OBWVRC2O0ZH","si",242
240,"3OBWVRC2O0ZH","si",242
241,"3OBWVRC2O0ZH","si",242
242,"3OBWVRC2O0ZH","si",242
243,"7U07F3NA0M6S","si",242
244,"7U07F3NA0M6S","si",242
245,"7U07F3NA0M6S","si",242
246,"7U07F3NA0M6S","si",242
247,"7U07F3NA0M6S","si",242
248,"7U07F3NA0M6S","si",242
250,"57R7C2GAN848","si",242
251,"57R7C2GAN848","si",242
252,"57R7C2GAN848","si",242
253,"F40LVEVZ8SXY","si",242
254,"D0F4MQXY90J7","si",242
255,"LMD0MY97D2YF","si",242
256,"LMD0MY97D2YF","si",242
257,"LMD0MY97D2YF","si",242
258,"LMD0MY97D2YF","si",242
259,"LMD0MY97D2YF","si",242
260,"LMD0MY97D2YF","si",242
261,"LMD0MY97D2YF","si",242
262,"LMD0MY97D2YF","si",242
263,"LMD0MY97D2YF","si",242
264,"LMD0MY97D2YF","si",242
265,"LMD0MY97D2YF","si",242
266,"LMD0MY97D2YF","si",242
267,"LMD0MY97D2YF","si",242
268,"LMD0MY97D2YF","si",242
269,"LMD0MY97D2YF","si",242
270,"LMD0MY97D2YF","si",242
271,"LMD0MY97D2YF","si",242
272,"LMD0MY97D2YF","si",242
273,"LMD0MY97D2YF","si",242
274,"F0XB9IVJ38J0","se",242
275,"F0XB9IVJ38J0","se",242
276,"F0XB9IVJ38J0","se",242
277,"F0XB9IVJ38J0","se",242
279,"C3PKH67Y5W8C","si",242
280,"C3PKH67Y5W8C","si",242
281,"C3PKH67Y5W8C","si",242
282,"C3PKH67Y5W8C","si",242
283,"C3PKH67Y5W8C","si",242
286,"GUTUD232YU6V","si",242
287,"GUTUD232YU6V","si",242
289,"F705HDM5Y7UF","se",242
290,"F705HDM5Y7UF","se",242
292,"1CZKDBBOYIGS","si",242
293,"1CZKDBBOYIGS","si",242
294,"1CZKDBBOYIGS","si",242
295,"1CZKDBBOYIGS","si",242
300,"LD0UHNQYZB6D","si",242
301,"V2IG9NMXM685","si",242
302,"V2IG9NMXM685","si",242
303,"V2IG9NMXM685","si",242
304,"V2IG9NMXM685","si",242
305,"V2IG9NMXM685","si",242
306,"96Q6CA8O7U6Q","si",242
307,"9NWAK3BN9TYT","si",242
308,"9NWAK3BN9TYT","si",242
309,"9NWAK3BN9TYT","si",242
310,"9NWAK3BN9TYT","si",242
314,"13D8WL7JELOX","si",242
315,"13D8WL7JELOX","si",242
316,"13D8WL7JELOX","si",242
317,"13D8WL7JELOX","si",242
318,"13D8WL7JELOX","si",242
319,"YWOGUTSLSVT1","se",242
320,"YWOGUTSLSVT1","se",242
321,"YWOGUTSLSVT1","se",242
322,"YWOGUTSLSVT1","se",242
323,"4NHYA5Q240MC","si",242
324,"463S3DB4EJHC","si",242
325,"463S3DB4EJHC","si",242
326,"4NHYA5Q240MC","si",242
327,"4NHYA5Q240MC","si",242
328,"4NHYA5Q240MC","si",242
329,"TJFWZ3NVKOEX","si",242
330,"FIQVZ3D1VTVU","si",242
331,"FIQVZ3D1VTVU","si",242
332,"FIQVZ3D1VTVU","si",242
333,"CK0SP0COWN2T","si",242
334,"FIQVZ3D1VTVU","si",242
335,"FIQVZ3D1VTVU","si",242
336,"CDIMNN5ZGHFX","si",242
337,"CDIMNN5ZGHFX","si",242
338,"CDIMNN5ZGHFX","si",242
339,"T0OM1F5UNKFN","si",242
340,"T0OM1F5UNKFN","si",242
341,"IB4HAWBLUQJ9","si",242
342,"IB4HAWBLUQJ9","si",242
343,"IB4HAWBLUQJ9","si",242
344,"PWEVT9X452IQ","si",242
345,"PWEVT9X452IQ","si",242
346,"PWEVT9X452IQ","si",242
347,"PWEVT9X452IQ","si",242
348,"PWEVT9X452IQ","si",242
349,"PWEVT9X452IQ","si",242
350,"PWEVT9X452IQ","si",242
351,"PWEVT9X452IQ","si",242
352,"PWEVT9X452IQ","si",242
353,"PWEVT9X452IQ","si",242
355,"33BFS7SZCYHR","si",242
356,"33BFS7SZCYHR","si",242
357,"33BFS7SZCYHR","si",242
358,"H7NVP45M9POU","si",242
359,"1YUHXNMFQ29G","se",242
360,"1YUHXNMFQ29G","se",242
361,"H7NVP45M9POU","si",242
362,"H7NVP45M9POU","si",242
363,"H7NVP45M9POU","si",242
364,"EJ8RTO2HOH19","si",242
365,"EJ8RTO2HOH19","si",242
366,"4TZGGOTZN8DO","si",242
367,"4TZGGOTZN8DO","si",242
368,"4TZGGOTZN8DO","si",242
369,"4TZGGOTZN8DO","si",242
370,"54ONMN5YQ4DH","si",242
371,"54ONMN5YQ4DH","si",242
372,"54ONMN5YQ4DH","si",242
373,"54ONMN5YQ4DH","si",242
374,"5PMD6Z60ZMA1","si",242
375,"5PMD6Z60ZMA1","si",242
376,"XZMOLG6JUG6I","si",242
377,"SFPRMHUF3HVB","se",242
378,"SFPRMHUF3HVB","se",242
379,"SFPRMHUF3HVB","se",242
380,"SFPRMHUF3HVB","se",242
381,"SFPRMHUF3HVB","se",242
382,"N196P6EAR0YA","si",242
383,"N196P6EAR0YA","si",242
386,"ONA02Y9U4D5F","si",242
387,"NA33SNB9FYXD","si",242
388,"R9S6YOLZO8TG","se",242
389,"R9S6YOLZO8TG","se",242
390,"R9S6YOLZO8TG","se",242
391,"XTEOBLLRPPQW","si",242
