"seatID","custID","ticketType","gameID"
2,"85XI51UK3312","se",236
3,"85XI51UK3312","se",236
4,"85XI51UK3312","se",236
5,"85XI51UK3312","se",236
6,"HL1LS8PNUJXU","se",236
7,"HL1LS8PNUJXU","se",236
8,"HL1LS8PNUJXU","se",236
9,"HL1LS8PNUJXU","se",236
10,"HL1LS8PNUJXU","se",236
11,"HL1LS8PNUJXU","se",236
12,"HL1LS8PNUJXU","se",236
13,"HL1LS8PNUJXU","se",236
14,"HL1LS8PNUJXU","se",236
15,"HL1LS8PNUJXU","se",236
16,"HL1LS8PNUJXU","se",236
17,"HL1LS8PNUJXU","se",236
18,"HL1LS8PNUJXU","se",236
19,"HL1LS8PNUJXU","se",236
20,"HL1LS8PNUJXU","se",236
21,"HL1LS8PNUJXU","se",236
22,"HL1LS8PNUJXU","se",236
23,"HL1LS8PNUJXU","se",236
24,"HL1LS8PNUJXU","se",236
25,"HL1LS8PNUJXU","se",236
26,"HL1LS8PNUJXU","se",236
27,"HL1LS8PNUJXU","se",236
28,"HL1LS8PNUJXU","se",236
29,"HL1LS8PNUJXU","se",236
30,"HL1LS8PNUJXU","se",236
31,"85XI51UK3312","se",236
34,"RG6BB6GNJIV9","si",236
54,"UZ1C1NS6X6WV","se",236
55,"UZ1C1NS6X6WV","se",236
57,"THTBW6MZV5OZ","si",236
58,"THTBW6MZV5OZ","si",236
59,"THTBW6MZV5OZ","si",236
60,"THTBW6MZV5OZ","si",236
63,"FYZYVZ7CVB8B","si",236
64,"FYZYVZ7CVB8B","si",236
65,"FYZYVZ7CVB8B","si",236
66,"FYZYVZ7CVB8B","si",236
71,"N7QUKQNQF3UA","si",236
72,"N7QUKQNQF3UA","si",236
73,"DS3YA1HOLG0M","si",236
76,"RZ0BSAU51RL4","se",236
77,"RZ0BSAU51RL4","se",236
78,"RZ0BSAU51RL4","se",236
79,"RZ0BSAU51RL4","se",236
80,"RZ0BSAU51RL4","se",236
85,"9WSS7VGNC163","se",236
86,"9WSS7VGNC163","se",236
93,"ILOWJ8HGW0P7","si",236
94,"IKWESXMIJ722","si",236
95,"BI45ZOUY0ZRZ","si",236
96,"ILOWJ8HGW0P7","si",236
97,"ILOWJ8HGW0P7","si",236
98,"ILOWJ8HGW0P7","si",236
106,"OS2ULYR46MJL","si",236
107,"OS2ULYR46MJL","si",236
108,"OS2ULYR46MJL","si",236
119,"PNE6G3THOI9B","si",236
120,"PNE6G3THOI9B","si",236
121,"PNE6G3THOI9B","si",236
122,"WJDAIFA19MVW","si",236
123,"WJDAIFA19MVW","si",236
124,"WJDAIFA19MVW","si",236
127,"SA7GS894HHAV","se",236
128,"SA7GS894HHAV","se",236
129,"SA7GS894HHAV","se",236
130,"SA7GS894HHAV","se",236
