"seatID","custID","ticketType","gameID"
1,"SURZFKJ0FTAD","si",147
2,"85XI51UK3312","se",147
3,"85XI51UK3312","se",147
4,"85XI51UK3312","se",147
5,"85XI51UK3312","se",147
6,"HL1LS8PNUJXU","se",147
7,"HL1LS8PNUJXU","se",147
8,"HL1LS8PNUJXU","se",147
9,"HL1LS8PNUJXU","se",147
10,"HL1LS8PNUJXU","se",147
11,"HL1LS8PNUJXU","se",147
12,"HL1LS8PNUJXU","se",147
13,"HL1LS8PNUJXU","se",147
14,"HL1LS8PNUJXU","se",147
15,"HL1LS8PNUJXU","se",147
16,"HL1LS8PNUJXU","se",147
17,"HL1LS8PNUJXU","se",147
18,"HL1LS8PNUJXU","se",147
19,"HL1LS8PNUJXU","se",147
20,"HL1LS8PNUJXU","se",147
21,"HL1LS8PNUJXU","se",147
22,"HL1LS8PNUJXU","se",147
23,"HL1LS8PNUJXU","se",147
24,"HL1LS8PNUJXU","se",147
25,"HL1LS8PNUJXU","se",147
26,"HL1LS8PNUJXU","se",147
27,"HL1LS8PNUJXU","se",147
28,"HL1LS8PNUJXU","se",147
29,"HL1LS8PNUJXU","se",147
30,"HL1LS8PNUJXU","se",147
31,"85XI51UK3312","se",147
32,"J4AKZI58KS6O","si",147
33,"E6DOL1X678DJ","si",147
34,"E6DOL1X678DJ","si",147
35,"J4AKZI58KS6O","si",147
36,"5ZADVA94V2IR","si",147
37,"JQ6501DS8CQX","si",147
38,"JQ6501DS8CQX","si",147
39,"5ZADVA94V2IR","si",147
40,"O4NMM6O3NJCC","si",147
41,"O4NMM6O3NJCC","si",147
42,"CBLEAZTGZX52","si",147
43,"0JXN7PK6R4ZV","si",147
44,"Q5WEE5VP5R19","si",147
45,"Q5WEE5VP5R19","si",147
46,"0JXN7PK6R4ZV","si",147
47,"0JXN7PK6R4ZV","si",147
48,"0JXN7PK6R4ZV","si",147
49,"0JXN7PK6R4ZV","si",147
50,"0JXN7PK6R4ZV","si",147
51,"0JXN7PK6R4ZV","si",147
52,"0JXN7PK6R4ZV","si",147
53,"0JXN7PK6R4ZV","si",147
54,"UZ1C1NS6X6WV","se",147
55,"UZ1C1NS6X6WV","se",147
56,"6ZP4C4EFKIK0","si",147
57,"6ZP4C4EFKIK0","si",147
58,"6ZP4C4EFKIK0","si",147
59,"6ZP4C4EFKIK0","si",147
60,"0JXN7PK6R4ZV","si",147
61,"0JXN7PK6R4ZV","si",147
62,"0JXN7PK6R4ZV","si",147
63,"OA0NF18IO7Z8","si",147
64,"OA0NF18IO7Z8","si",147
65,"OA0NF18IO7Z8","si",147
66,"OA0NF18IO7Z8","si",147
67,"G8SXJEHLICXJ","si",147
68,"G8SXJEHLICXJ","si",147
69,"G8SXJEHLICXJ","si",147
70,"G8SXJEHLICXJ","si",147
71,"G8SXJEHLICXJ","si",147
72,"G8SXJEHLICXJ","si",147
73,"G8SXJEHLICXJ","si",147
74,"G8SXJEHLICXJ","si",147
76,"RZ0BSAU51RL4","se",147
77,"RZ0BSAU51RL4","se",147
